,BTC,ETH,LTC,BCH,TRX,XRP,EOS
898,63091.4,528654.97,396344.72,283463.57,7109374.45,195336014.74,2378242.82
899,44630.96,438898.02,221293.79,211001.52,4963550.13,202006210.94,737584.04
900,49708.81,374672.41,270628.05,172806.1,8599911.5,265424607.2,1017723.25
901,98809.08,965361.65,581724.83,239266.78,16412461.23,358744065.49,3433557.39
902,45840.75,369190.35,199385.13,139211.71,3860463.57,256477309.32,1017281.89
903,35919.74,670351.19,265004.72,111330.46,4749827.97,146003745.42,1252649.44
904,29493.83,482814.66,272244.22,116621.36,3613144.38,93398938.39,1851460.71
905,64707.0,847090.33,385523.45,158579.94,15149041.34,315924296.5,2825827.81
906,44531.91,417499.61,226556.01,134777.87,3788061.01,224229122.37,1093347.16
907,43780.72,489936.95,220953.95,97955.15,3219465.68,232404785.06,1369240.2
908,81106.87,739295.75,353944.49,92326.35,13111282.83,318272305.19,1858838.62
909,51734.5,403342.48,410472.6,46567.32,12213715.73,257446965.07,1110930.48
910,30165.48,469124.05,287867.22,43457.06,12333922.44,112202938.45,1548110.46
911,33092.14,410299.9,233185.65,52006.33,3971320.1,117694007.85,883918.94
912,48551.15,468269.28,295100.32,69871.34,5794954.23,223955571.85,1766360.17
913,38507.32,328771.44,285935.06,38206.78,17218225.66,353907947.21,1235493.3
914,157978.19,991682.76,753266.21,136377.01,18590347.15,385181080.52,4439450.9
915,161267.28,1071409.6,807373.35,164621.9,30937393.52,438536024.6,3838367.3
916,70407.63,438301.7,271285.0,51734.66,23396347.12,309154449.03,1464930.9
917,36139.66,236523.39,272174.3,30580.96,4171663.04,156546577.37,1014889.85
918,59476.78,448019.55,309157.84,68107.28,10963834.52,131003639.07,1594798.9
919,64835.52,635654.24,371736.68,64585.8,14344211.51,236511895.55,2158468.73
920,60185.36,388044.79,240261.66,37935.74,12520345.11,234816786.49,982229.89
921,88912.83,481216.76,313490.5,53348.45,7390762.73,260324895.89,1405698.91
922,125991.41,748345.88,493136.48,92907.5,8064102.98,275809787.98,2349790.68
923,91540.3,452558.42,423540.67,95501.91,6153004.18,271706299.07,1943560.48
924,59814.44,318958.73,419345.91,132192.19,10272885.35,193116048.53,1372698.47
925,133597.2,1210535.13,751537.23,178095.81,26685250.43,289271508.46,3712161.58
926,144898.27,672825.82,455931.55,130498.27,9960429.36,286090251.01,2295938.86
927,66073.43,362830.55,274451.41,63912.0,7952532.46,233387374.53,1104518.02
928,68248.72,417382.6,379745.12,41935.42,16470415.92,203722102.36,4084819.7
929,97176.37,511717.88,688038.93,71825.89,24286797.13,288291542.45,9881125.68
930,84280.62,451289.83,749677.9,57137.78,15882782.85,284174484.69,13118849.98
931,37023.76,299596.4,610355.37,42286.21,9953223.46,118956470.88,12566949.43
932,52271.64,366289.09,605664.04,39018.25,12273896.21,90344450.73,9094399.24
933,62325.78,528291.19,1058052.67,79762.7,12347048.24,229497574.93,10350687.3
934,60720.68,336431.64,679944.07,41293.32,10818875.9,248509612.02,10194366.66
935,61892.78,377188.81,725196.79,51122.33,19743233.27,243169413.55,8576076.96
936,87116.97,576319.94,691919.87,82228.72,22119911.65,285235679.43,10077290.0
937,44400.9,406233.52,646648.88,49455.84,15036264.58,262981952.74,10115463.27
938,23636.66,212514.33,394485.83,32518.21,25734978.14,113756201.64,8373392.55
939,45736.61,358269.83,434323.35,33502.89,13252062.48,87216152.15,7216789.21
940,43894.32,225790.41,452422.28,37487.75,11699958.39,209481295.59,8197824.9
941,39855.17,289689.17,351497.73,29274.29,10620546.34,227681467.37,5504927.9
942,42022.36,263542.7,248723.23,24821.67,10834618.43,244921193.74,2044985.88
943,56625.62,422620.48,191190.73,41744.67,12557977.66,239493910.74,978738.89
944,40183.32,412258.54,183347.59,35013.04,13483439.5,223804742.07,1170428.75
945,24640.28,395257.51,261369.68,43219.13,21178077.48,95998706.35,939518.51
946,22242.38,375929.5,249202.46,38057.46,41825946.56,98151052.45,1635305.46
947,44485.42,438802.24,286513.07,39636.85,21713449.95,145542452.73,1039655.48
948,82606.91,549903.64,532753.19,103931.68,28599493.06,305968927.76,2662968.73
949,33114.73,277133.34,219616.58,38020.48,20066451.46,216766704.79,1192327.95
950,43080.32,372652.43,258669.5,47456.77,22785169.93,232711226.25,1117137.04
951,41806.08,307295.41,212663.61,43363.52,13289544.9,192917553.95,1729136.22
