,BTC,ETH,LTC,BCH,TRX,XRP,EOS
98,1253484523.4,552868551.93,220733569.6,66300292.5,1064799.33,257361990.36,50876511.6
99,1413207410.82,666593264.45,348903981.9,66945106.18,909145.27,188852901.27,49886702.28
100,2534149181.03,1272929187.15,328173135.99,106539840.76,1997487.25,286445005.85,72469479.31
101,3397596513.74,1556542861.3,397024992.7,148384673.61,3144536.57,343075949.03,81791456.01
102,2159765331.36,895500139.13,252715544.76,79923338.86,2886402.12,167590807.97,56898859.72
103,1594673973.51,510550202.1,135986158.94,214474236.99,1488810.5,121529485.93,41479525.75
104,1348072086.15,469210004.25,148089557.46,114267322.89,3169599.44,216317336.77,39613927.91
105,1348923336.33,451412405.8,176947228.51,93963908.26,5515945.22,581681815.44,37909871.52
106,1013771945.88,308313754.16,93014379.99,67332282.15,2553929.81,270280545.61,25248958.01
107,1085921871.17,300521830.64,103639383.04,40345803.75,1958326.75,208832351.89,34662763.96
108,853320352.71,256092877.9,64925748.94,44591425.59,1519732.9,116730650.44,23890849.49
109,1220863360.18,470132510.11,583527603.98,79707919.34,1979480.94,213096441.42,38404990.7
110,1666668487.88,454133646.5,503035315.29,82442472.88,2296375.81,177079070.26,36626120.76
111,1061827697.26,282763877.2,285095066.0,138109049.14,3744960.07,92551967.39,27955640.04
112,1327921168.02,276682460.01,136508884.87,63990375.61,2673484.88,140771185.12,27896156.77
113,1659704217.34,375068724.24,221587127.59,114117616.17,2730967.91,134960579.49,39063214.68
114,1186535653.61,218921662.11,124644378.78,53611463.67,1257505.2,60167206.76,23899754.14
115,1640343867.77,344672330.06,448688720.76,88749089.63,1961116.66,106414418.77,28805936.68
116,1982721124.63,445950029.99,324317151.0,103151392.56,2052235.96,130894818.35,30234547.79
117,1795951829.82,362800754.34,269393148.66,68674973.89,1564196.41,130321052.81,35995904.22
118,1399448203.16,340134173.18,253168167.29,68204427.7,1245572.52,105300019.39,29409230.26
119,1244484468.57,255866976.42,206867570.89,50410015.34,1276240.13,63672682.67,24487295.1
120,793093192.66,171228507.8,202904391.4,35860331.02,820436.83,42176648.42,20366252.27
121,1181729273.47,247282448.05,283282159.15,52096798.0,1086740.3,59943198.22,30728075.82
122,1060840699.02,201082786.86,145775086.01,43526909.53,1112999.99,48040025.71,32077140.41
123,1126074675.67,195669597.92,153831817.48,36633612.32,2638571.29,48326696.0,25382716.41
124,952472120.03,182033011.59,111779752.45,49698398.88,1949685.7,53144795.5,17311442.45
125,852908489.64,135957233.48,84393296.12,34180148.43,4889133.61,30896737.31,19563191.3
126,812200126.22,94471138.55,112747585.28,23806066.61,1957332.39,40559528.23,11394964.29
127,690727335.55,99578403.38,67818928.88,24322755.34,1432861.99,124105558.43,15892301.89
128,791471905.1,127303467.73,69862750.33,21796123.43,1364904.97,242874367.84,12477673.7
129,1210081181.36,195875620.51,136364561.14,34034339.1,1225108.4,139373840.45,30257108.8
130,1858869115.0,354361800.99,196927717.88,61717752.11,2044761.47,141658375.58,60872863.62
131,1492236089.97,289838564.8,124496969.68,54449069.86,1090591.19,76018604.9,31117578.15
132,2081621422.7,409323870.51,248799371.6,74990482.15,1497573.84,127177630.95,54802035.63
133,1084925795.69,203802606.28,125536991.93,36509623.0,1026967.34,50954013.63,34772317.71
134,1374814644.2,206098889.64,130493862.2,63353716.37,921161.75,62035424.74,26935027.41
135,1435404200.39,208107856.0,123163748.35,56197766.22,971406.31,49013833.94,23819476.76
136,1228556284.3,194913670.75,97844283.82,73859997.65,641934.77,36680378.24,22139945.27
