close,high,low,open,volumefrom,volumeto
975.94,1036.05,974.49,1029.65,22487.02,22789755.24
975.38,994.0,969.63,975.94,20276.54,19901849.35
913.74,980.1,886.18,975.38,34896.83,32326463.92
877.69,928.65,873.73,913.74,34512.83,31192960.89
861.18,897.94,850.87,877.69,32150.25,28131311.49
711.13,869.29,696.55,861.16,111162.53,84465419.21
696.93,772.11,675.11,711.13,93871.58,66701444.54
685.47,737.71,681.71,696.98,44426.81,31372272.95
644.25,700.69,627.08,685.47,64929.04,42473944.5
663.98,687.9,639.4,644.1,37673.71,25140139.8
710.13,724.9,660.28,663.98,42372.73,29654275.41
651.52,711.43,638.39,710.13,55896.19,37251371.87
644.1,659.23,620.7,651.53,37585.5,24056410.61
610.89,648.76,604.02,644.1,40756.71,25194290.78
642.65,657.27,610.69,610.9,33125.54,21177510.64
657.44,663.03,640.36,642.65,18037.61,11811319.99
638.73,685.24,627.01,657.44,32853.6,21427207.22
652.58,660.34,627.02,638.73,21862.24,14140291.35
670.06,671.17,651.6,652.78,30737.18,20148758.61
737.84,740.82,658.67,670.06,84689.75,59525564.71
743.27,786.15,722.81,737.84,66990.61,50554153.69
739.16,762.17,720.37,743.27,27352.5,20328761.5
782.05,788.45,739.16,739.16,32926.88,25358793.03
769.81,800.78,745.05,782.05,44457.82,34201319.68
759.77,789.71,755.33,769.81,33481.35,25887561.51
895.45,901.33,758.72,759.77,87149.33,73810458.43
966.63,984.53,879.9,895.68,87498.52,81766110.86
1124.67,1151.3,943.09,966.63,144807.61,154352797.77
1154.45,1188.67,1017.6,1125.29,138996.4,154795305.47
1195.64,1260.13,1110.28,1154.45,120249.99,144092452.68
1440.95,1457.29,1193.33,1195.64,226026.87,309318983.37
1407.55,1569.35,1391.21,1440.95,246119.9,366818528.51
1289.86,1438.2,1226.87,1407.56,289587.91,381199575.56
1421.87,1425.93,1244.39,1289.86,130722.16,174556815.17
1331.97,1423.32,1327.82,1421.25,91531.02,127133720.06
1390.64,1416.75,1320.99,1331.97,55330.0,76830254.37
1440.09,1483.9,1367.28,1390.64,83133.5,118771919.52
1348.27,1447.31,1332.06,1440.09,53714.37,74604340.79
1354.28,1360.21,1244.32,1348.4,73595.32,95214620.29
1457.08,1490.58,1323.9,1354.28,98316.8,140930581.64
1507.36,1539.89,1448.82,1457.08,112138.08,168151101.66
1513.29,1538.83,1459.01,1507.65,64923.9,97222464.65
1758.59,1758.59,1509.83,1513.29,121811.96,200830189.78
1756.57,1843.66,1635.48,1758.59,141139.03,245512548.39
1651.39,1779.2,1562.58,1756.57,109780.2,179642018.72
1599.52,1694.87,1550.7,1651.39,82318.43,132524367.42
1626.63,1676.39,1459.67,1599.52,101081.14,158636690.72
1519.84,1665.05,1508.8,1626.74,84518.07,135411694.54
1367.01,1556.67,1309.56,1519.84,178033.35,250733936.31
